method,raw_file,infra_file,raw_image_id,infra_image_id,raw_block,infra_block,reg_iou,decision,gt_regions,pred_regions,ari,cover_gt,cover_pred,boundary_precision,boundary_recall,boundary_f1,eval_area,raw_regions,infra_candidate_regions,raw_score,infra_score,auto_mask_iou
raw_canny_union_closed,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913755485278422,raw_canny_union_closed,1,5,0.0,0.608562312195991,0.4199514841022863,0.0,0.0,0.0,32281,3,6,0.7837311715033087,0.474412704791463,0.791896085694244
raw_canny_recall_clean,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913755485278422,raw_canny_recall_clean,1,18,0.0,0.15634583810909475,0.09046242168470486,0.0,0.0,0.0,32281,3,6,0.7837311715033087,0.474412704791463,0.791896085694244
selective_hybrid_v4_smooth,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913755485278422,merge_to_one,1,1,1.0,0.999999999999938,0.999999999999938,1.0,1.0,1.0,32281,3,6,0.7837311715033087,0.474412704791463,0.791896085694244
raw_v3_warp,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw,1,6,0.0,0.6818594846072269,0.49264404264811407,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
merge_to_one,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,one,1,1,1.0,0.9999999999999273,0.9999999999999273,1.0,1.0,1.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
infra_candidate,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra,1,5,0.0,0.33028023116342603,0.2838413123867055,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
infra_candidate_coarse,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra_coarse,1,3,0.0,0.41943808381489334,0.34765425910895625,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
infra_coarse_t2,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra_t2,1,2,0.0,0.7956238868897761,0.6747869649996576,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
infra_coarse_t3,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra_t3,1,3,0.0,0.6826227601496977,0.5205126829289701,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
infra_coarse_t4,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra_t4,1,4,0.0,0.5761276487478229,0.3978031266587619,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
hybrid_raw_infra,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,hybrid,1,6,0.0,0.3881801330279949,0.2754057802625062,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
raw_led_refined,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw_led,1,8,0.0,0.6902191691200021,0.49527995257067464,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
raw_led_weakmerge,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw_led_weakmerge,1,7,0.0,0.7077018136880232,0.5194136653861962,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
mean_shift_watershed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed,1,6,0.0,0.6685203358411901,0.47752898257855464,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
watershed_raw_seed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed_raw,1,6,0.0,0.6685203358411901,0.47752898257855464,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
watershed_raw_led_seed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed_raw_led,1,8,0.0,0.6768800203539652,0.47913331795584063,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
raw_canny_vote3,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw_canny_vote3,1,1,1.0,0.9999999999999273,0.9999999999999273,1.0,1.0,1.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
raw_canny_lcorr_closed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw_canny_lcorr_closed,1,1,1.0,0.9999999999999273,0.9999999999999273,1.0,1.0,1.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
raw_canny_union_closed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw_canny_union_closed,1,3,0.0,0.9127321629774352,0.8369071536499639,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
raw_canny_recall_clean,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw_canny_recall_clean,1,14,0.0,0.24075891396792493,0.12620520588311646,0.0,0.0,0.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
selective_hybrid_v4_smooth,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,merge_to_one,1,1,1.0,0.9999999999999273,0.9999999999999273,1.0,1.0,1.0,27513,6,5,0.8644579359817604,0.526581032793952,0.9039549881547478
raw_v3_warp,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,raw,2,4,0.023198474051601144,0.6024279286125178,0.6921706828512807,0.025641025640998245,0.046709129511578115,0.033107599241371743,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
merge_to_one,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,one,2,1,0.0,0.6185100958138744,0.7434235976788929,0.0,0.0,0.0,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
infra_candidate,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,infra,2,5,0.06248361989624404,0.357746972284847,0.3245606640842608,0.03665207877461205,0.43312101910736067,0.06758490747573294,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
infra_candidate_coarse,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,infra_coarse,2,3,0.048308959824045976,0.3712117618070461,0.35187361078386803,0.04052010885998782,0.43312101910736067,0.0741072080545141,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
infra_coarse_t2,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,infra_t2,2,2,0.7035895030944801,0.8620622137292144,0.8625882224882423,0.25119388729679926,0.5095541401263067,0.3365027064528041,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
infra_coarse_t3,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,infra_t3,2,3,0.4308710128182742,0.7237743419376096,0.6477377382861175,0.10181958962442826,0.5095541401263067,0.16972464085226513,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
infra_coarse_t4,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,infra_t4,2,4,0.3158786559554326,0.6245159846909032,0.5052693319645714,0.0801320528211044,0.5095541401263067,0.13848592587349964,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
hybrid_raw_infra,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,hybrid,2,4,0.044086208003217255,0.37224222766565457,0.347074505240959,0.0388616891064812,0.4161358811031505,0.07108496511086397,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
raw_led_refined,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,raw_led,2,3,0.029015166714165184,0.6033366902501749,0.6940084347820413,0.019575856443687478,0.025477707006315336,0.0221402209107532,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
raw_led_weakmerge,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,raw_led_weakmerge,2,3,0.029015166714165184,0.6033366902501749,0.6940084347820413,0.019575856443687478,0.025477707006315336,0.0221402209107532,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
mean_shift_watershed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,watershed,2,3,0.028456664335142524,0.6027640060025142,0.6925731706360839,0.01886792452827222,0.025477707006315336,0.02168021631323704,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
watershed_raw_seed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,watershed_raw,2,4,0.02281572744058942,0.601632531353979,0.6901785313332295,0.02955665024626902,0.046709129511578115,0.03620405876823985,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
watershed_raw_led_seed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,watershed_raw_led,2,3,0.028456664335142524,0.6027640060025142,0.6925731706360839,0.01886792452827222,0.025477707006315336,0.02168021631323704,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
raw_canny_vote3,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,raw_canny_vote3,2,1,0.0,0.6185100958138744,0.7434235976788929,0.0,0.0,0.0,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
raw_canny_lcorr_closed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,raw_canny_lcorr_closed,2,1,0.0,0.6185100958138744,0.7434235976788929,0.0,0.0,0.0,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
raw_canny_union_closed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,raw_canny_union_closed,2,2,0.6991131821846731,0.8595951737603441,0.8496424574213884,0.02766798418966864,0.025477707006315336,0.026527711485636107,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
raw_canny_recall_clean,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,raw_canny_recall_clean,2,2,0.6973809502413306,0.8587601177934563,0.848474778557667,0.023622047244047987,0.025477707006315336,0.024514810532329075,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
selective_hybrid_v4_smooth,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9056141067935523,raw_canny_multichannel,2,2,0.6973809502413306,0.8587601177934563,0.848474778557667,0.023622047244047987,0.025477707006315336,0.024514810532329075,62040,4,5,1.2947800518246673,0.5124742993946589,0.9719137434631738
raw_v3_warp,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,raw,1,3,0.0,0.7809706871694798,0.647454045792095,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
merge_to_one,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,one,1,1,1.0,0.9999999999998077,0.9999999999998077,1.0,1.0,1.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
infra_candidate,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,infra,1,8,0.0,0.3569437770302053,0.2420909715853901,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
infra_candidate_coarse,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,infra_coarse,1,4,0.0,0.4469005285919371,0.3121946463748554,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
infra_coarse_t2,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,infra_t2,1,2,0.0,0.6838058625659426,0.5675691902272079,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
infra_coarse_t3,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,infra_t3,1,3,0.0,0.5395482940892764,0.4119013402650735,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
infra_coarse_t4,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,infra_t4,1,4,0.0,0.5395482940892764,0.3664750594668208,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
hybrid_raw_infra,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,hybrid,1,3,0.0,0.6721768380584964,0.5088533240842412,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
raw_led_refined,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,raw_led,1,4,0.0,0.6274867851993027,0.45506775681017336,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
raw_led_weakmerge,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,raw_led_weakmerge,1,4,0.0,0.6274867851993027,0.45506775681017336,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
mean_shift_watershed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,watershed,1,4,0.0,0.6255646323881546,0.4528826172866801,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
watershed_raw_seed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,watershed_raw,1,3,0.0,0.7866410379623667,0.6541385746556752,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
watershed_raw_led_seed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,watershed_raw_led,1,4,0.0,0.6255646323881546,0.4528826172866801,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
raw_canny_vote3,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,raw_canny_vote3,1,1,1.0,0.9999999999998077,0.9999999999998077,1.0,1.0,1.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
raw_canny_lcorr_closed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,raw_canny_lcorr_closed,1,2,0.0,0.9694377703025526,0.9407436403734334,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
raw_canny_union_closed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,raw_canny_union_closed,1,6,0.0,0.35213839500233496,0.2624942588269237,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
raw_canny_recall_clean,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,raw_canny_recall_clean,1,13,0.0,0.14348870735220692,0.09199939684487146,0.0,0.0,0.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
selective_hybrid_v4_smooth,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.867878888981494,merge_to_one,1,1,1.0,0.9999999999998077,0.9999999999998077,1.0,1.0,1.0,10405,3,8,0.8743669737179384,0.7797575878864631,0.7858584160080052
raw_v3_warp,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw,1,3,0.0,0.718988113379921,0.5568984308338571,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
merge_to_one,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,one,1,1,1.0,0.9999999999997967,0.9999999999997967,1.0,1.0,1.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
infra_candidate,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra,1,12,0.0,0.18317586101794509,0.11588321902263088,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
infra_candidate_coarse,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra_coarse,1,6,0.0,0.3188052423041107,0.1997256035886146,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
infra_coarse_t2,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra_t2,1,2,0.0,0.8428324697753036,0.7350682046645545,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
infra_coarse_t3,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra_t3,1,3,0.0,0.695418063598355,0.5300389228843628,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
infra_coarse_t4,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra_t4,1,4,0.0,0.5534897896981503,0.3729272219378393,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
hybrid_raw_infra,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,hybrid,1,3,0.0,0.5067560703036662,0.415540928470431,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
raw_led_refined,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw_led,1,5,0.0,0.7246774357409884,0.5496013408686569,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
raw_led_weakmerge,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw_led_weakmerge,1,5,0.0,0.7246774357409884,0.5496013408686569,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
mean_shift_watershed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed,1,5,0.0,0.7406278573604103,0.5704364062875302,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
watershed_raw_seed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed_raw,1,3,0.0,0.7347353449150188,0.5753284712832956,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
watershed_raw_led_seed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed_raw_led,1,5,0.0,0.7406278573604103,0.5704364062875302,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
raw_canny_vote3,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw_canny_vote3,1,2,0.0,0.9718581733209445,0.9453002714597376,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
raw_canny_lcorr_closed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw_canny_lcorr_closed,1,2,0.0,0.9765315452603928,0.9541646272567,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
raw_canny_union_closed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw_canny_union_closed,1,12,0.0,0.31819567205113924,0.16442556343468573,0.0,0.0,0.0,9843,3,12,0.9213758556221201,0.9726728759638288,0.908730158730082
