method,raw_file,infra_file,raw_image_id,infra_image_id,raw_block,infra_block,reg_iou,decision,gt_regions,pred_regions,ari,cover_gt,cover_pred,boundary_precision,boundary_recall,boundary_f1,eval_area,raw_regions,infra_candidate_regions,raw_score,infra_score,auto_mask_iou
merge_to_one,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,one,1,1,1.0,0.9999999999997967,0.9999999999997967,1.0,1.0,1.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
infra_candidate,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra,1,9,0.0,0.2473839276642797,0.17655497724924954,0.0,0.0,0.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
infra_candidate_coarse,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra_coarse,1,5,0.0,0.34369602763378154,0.24218609699453245,0.0,0.0,0.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
hybrid_raw_infra,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,hybrid,1,3,0.0,0.5067560703036662,0.415540928470431,0.0,0.0,0.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
raw_led_refined,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw_led,1,5,0.0,0.7246774357409884,0.5496013408686569,0.0,0.0,0.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
mean_shift_watershed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed,1,5,0.0,0.7406278573604103,0.5704364062875302,0.0,0.0,0.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
watershed_raw_seed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed_raw,1,3,0.0,0.7347353449150188,0.5753284712832956,0.0,0.0,0.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
watershed_raw_led_seed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed_raw_led,1,5,0.0,0.7406278573604103,0.5704364062875302,0.0,0.0,0.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
selective_hybrid_v4_smooth,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,merge_to_one,1,1,1.0,0.9999999999997967,0.9999999999997967,1.0,1.0,1.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
raw_v3_warp,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,raw,1,6,0.0,0.4217283268911815,0.29149581033126526,0.0,0.0,0.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
merge_to_one,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,one,1,1,1.0,0.999999999999908,0.999999999999908,1.0,1.0,1.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
infra_candidate,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,infra,1,9,0.0,0.24029081538742497,0.1874412911613007,0.0,0.0,0.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
infra_candidate_coarse,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,infra_coarse,1,5,0.0,0.31313270752804034,0.237329410032112,0.0,0.0,0.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
hybrid_raw_infra,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,hybrid,1,6,0.0,0.44464384318052225,0.2685731753808486,0.0,0.0,0.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
raw_led_refined,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,raw_led,1,7,0.0,0.4268360022086851,0.2662927730742705,0.0,0.0,0.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
mean_shift_watershed,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,watershed,1,6,0.0,0.4226946438431416,0.29360696975271855,0.0,0.0,0.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
watershed_raw_seed,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,watershed_raw,1,6,0.0,0.4226946438431416,0.29360696975271855,0.0,0.0,0.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
watershed_raw_led_seed,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,watershed_raw_led,1,7,0.0,0.4233388551444484,0.2633429752442453,0.0,0.0,0.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
selective_hybrid_v4_smooth,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,merge_to_one,1,1,1.0,0.999999999999908,0.999999999999908,1.0,1.0,1.0,21732,6,9,0.9474191589688792,0.6962650180470686,0.9051872490370849
raw_v3_warp,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,raw,8,5,0.40533557366878026,0.5003356157670436,0.537874982560305,0.39965171963413165,0.45664414414388704,0.4262513109654469,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
merge_to_one,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,one,8,1,0.0,0.20341086609056971,0.3073455316891909,0.0,0.0,0.0,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
infra_candidate,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,infra,8,11,0.6004647073779118,0.5968925321083954,0.5833479781577727,0.33746898263020314,0.7674549549545229,0.46879650954933416,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
infra_candidate_coarse,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,infra_coarse,8,6,0.6148295401567038,0.6124278576256922,0.6530823363278607,0.34877816566158404,0.5461711711708637,0.4257058386781596,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
hybrid_raw_infra,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,hybrid,8,5,0.5411282024745199,0.5743137779002594,0.6243517396316491,0.27562949640275375,0.3474099099097143,0.3073847894366548,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
raw_led_refined,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,raw_led,8,6,0.5510672191442332,0.5595293107238198,0.5836517959118459,0.4081841432222976,0.42680180180156146,0.41728541330233415,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
mean_shift_watershed,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,watershed,8,5,0.4028203110168788,0.4973925131555875,0.5337729482538414,0.32324268855806915,0.347972972972777,0.3351522486979978,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
watershed_raw_seed,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,watershed_raw,8,5,0.4028203110168788,0.4973925131555875,0.5337729482538414,0.32324268855806915,0.347972972972777,0.3351522486979978,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
watershed_raw_led_seed,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,watershed_raw_led,8,6,0.54665958528751,0.5558868619411027,0.5787921637277922,0.3932277444017514,0.4014639639637379,0.39730317341323024,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
selective_hybrid_v4_smooth,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,use_infra,8,6,0.6148295401567038,0.6124278576256922,0.6530823363278607,0.34877816566158404,0.5461711711708637,0.4257058386781596,37710,5,11,0.7814125868754241,0.6893714148834451,0.8561621373444794
